feature,unique_value
phtc_amt_500_c_1d,False
phcpf_tcs_ria_60d,False
vop_ratio_accmny_qty_3d,False
ph_pays_approb_45d,False
ph_qty_dist_dml_no_free_pass_dml_15d,False
phcpf_qty_ria_90d,False
ph_dist_tel_recharge_15d,False
phcpf_qty_c_60d,False
phcpf_qty_ref_15d,False
ph_qty_app_city_1d,False
nmdml_has_touch_screen_and,False
vop_ratio_digcry_app_amount_90d,False
ctx_receiver_id_medium_risk_travel_agencies,True
ph_qty_imp_7d,False
fl_np_device_ml_2d,False
ph_log_veloc_6h,False
fl_buy_doc_grl_30d,False
fl_wit_device_grl_90d,False
phcpf_fcc_device_ml_null_12h,True
phcpf_amt_750_imp_15d,True
fl_p_cust_2d,False
crosses_qty_1h_oc_user_found,False
free_pass_phone_device,False
ctx_receiver_id_low_risk_tickets,True
phcpf_count_cc_new_6h,False
phcpf_amt_750_ip_prm_7d,True
phcpf_amt_bf_15d,False
fl_list_cust_grl_90d,False
bin_var_qty_nd_7d_30d,False
fl_p_ip_2d,True
phtc_qty_dist_new_user_no_free_pass_dml_15d,False
phd_canc_qty_60d,False
phd_amt_same_collector_rate_1h_12h,False
ph_amt_50_rcfa_1d,False
phd_qty_60d,False
nmdml_m_positivo,False
phd_amt_same_collector_rate_1d_90d,False
phcpf_qty_15d,False
ph_amt_same_collector_7d,False
fl_device_fraud_90d,False
phcpf_amt_150_cbk_7d,True
ph_qty_ro_1d,False
ctx_receiver_id_cbk_avg_amount_40,True
ph_qty_installments_2_7d,False
ph_amt_rec_app_1h,True
dml_hit_1to2,False
ctx_client_id_7885421211345311,True
nmdml_resolution_540x960,False
ph_amt_round_7d,False
phd_qty_same_collector_rate_1h_12h,False
ph_user_cd_ml_12h,False
phphone_avg_amount_1h,False
ph_amt_25_ria_7d,False
ph_amt_150_ip_o_1d,True
phcpf_tcs_cbp_90d,False
dml_plugins_qty,True
ph_qty_bf_60d,False
ctx_receiver_id_308409256,True
phtc_amt_same_collector_rate_15d_90d,False
phcpf_tcs_ip_prm_30d,False
phtc_amt_same_collector_rate_1h_90d,False
fl_p_name_30d,True
ph_fcc_device_ml_null_30d,False
phcpf_tcs_rhr_90d,False
ph_amt_750_ip_o_30d,True
phcpf_amt_750_cbk_1d,True
bin_has_gold_card,False
fl_np_device_ml_7d,False
bin_ib_banco_do_para,False
pr_tpv_intangible_7d_mt,False
phtc_qty_app_acc_1h,False
ctx_client_id_6044870945867731,True
ctx_client_id_6001,True
ph_qty_rej_city_7d,False
phd_canc_qty_3d,False
fl_pay_cust_grl_2d,False
ctx_receiver_id_cbk_top_qty_5,True
nmdml_model_sm_g920i,False
phd_amt_1d,False
fl_np_zip_code_90d,True
phcpf_amt_12h,False
phtc_amt_recharge_rate_1d_90d,False
fl_sn_c_p_7d,True
phtc_amt_app_acc_7d,False
fl_sell_device_blc_30d,False
ph_count_cc_12h,False
fl_p_zip_code_90d,True
ph_qty_ria_7d,False
ctx_ind_universities,True
ctx_client_id_5184134718964709,True
phd_diff_avg_same_collector_6h,False
ph_amt_ip_o_1d,True
ph_qty_90d,False
ctx_receiver_id_bus_tickets_5,True
vop_approv_amount_3d,False
bin_ib_patagonia,True
phtc_amt_500_rhr_7d,False
fl_buy_cust_blc_7d,False
phtc_qty_installments_5_1d,False
bin_var_app_qty_nu_2d_7d,False
phtc_dist_dml_recharge_90d,False
phphone_user_cd_1h,False
phd_dist_user_same_collector_1d,False
vop_ratio_digcry_qty_90d,False
phcpf_amt_150_rhr_15d,False
phcpf_amt_cbk_1d,True
ph_amt_150_c_90d,False
ph_amt_imp_90d,False
ctx_receiver_id_medium_risk_default,True
phd_approv_amount_90d,False
fl_p_cust_7d,False
ph_qty_round_30d,False
phtc_amt_new_dml_same_collector_rate_1h_1d,False
ph_qty_installments_3_1d,False
fl_pay_doc_fraud_2d,False
phtc_amt_recharge_rate_1h_1d,False
phphone_tcs_imp_1d,True
fl_pay_device_ato_30d,False
ph_qty_shipping_cost_1d,False
phtc_amt_150_ro_90d,False
phcpf_tcs_ro_60d,False
ctx_receiver_id_low_risk_travel_agencies,True
nmdml_m_multilaser,False
fl_zip_code_7d,True
phcpf_qty_6h,False
phtc_amt_50_ip_o_7d,True
fl_p_street_number_30d,True
fl_zc_rz_p,True
ph_dist_dml_recharge_15d,False
phtc_amt_rec_app_acc_30d,False
ph_amt_rcfa_90d,False
ph_qty_recharge_rate_1h_15d,False
nmdml_resolution_720x1184,False
ctx_receiver_id_cbk_qty_40,True
phtc_qty_ref_1d,False
cl_email_changes_qty_1d,False
phcpf_amt_150_rcfa_7d,False
bin_ib_is_null,False
fl_list_device_blc_7d,False
vop_cbk_amount_30d,False
phtc_amt_50_imp_1d,False
phtc_amt_500_rcfa_1d,False
phphone_qty_rcfa_7d,False
fl_zc_rz_p_2d,True
vop_ratio_amount_3d_30d,False
ph_amt_1000_rcfa_60d,False
ph_amt_750_app_acc_90d,False
phtc_amt_150_ip_o_90d,True
phtc_amt_500_imp_30d,True
fl_cta_fraud_30d,True
dml_hit_90to100,False
ph_qty_ip_prm_90d,False
ph_amt_150_rhr_30d,False
dml_hit_70to80,False
phtc_qty_app_acc_60d,False
ph_avg_amount_1d,False
phcpf_tcs_cbk_1d,True
phtc_amt_50_ref_60d,False
ph_amt_ro_7d,False
op_amount_payment_addition_90d,True
ph_amt_app_acc_1d,False
ph_dist_dml_same_collector_12h,False
bin_has_corporate_card,False
phtc_amt_50_ip_o_30d,True
phtc_amt_500_bf_60d,False
cl_address_changes_qty_1d,False
phtc_amt_new_dml_recharge_rate_1d_90d,False
phcpf_amt_rcfa_7d,False
ph_amt_750_bf_90d,False
ctx_user_balance_dol_amount,True
phcpf_amt_ip_o_1d,True
bin_ib_jpmorgan,True
dml_ips_qty_3to5,False
fl_pay_cust_blc_90d,False
ctx_client_id_2863398219299756,True
phd_canc_qty_6h,False
phd_qty_recharge_rate_1d_15d,False
phtc_qty_new_dml_same_collector_12h,False
ctx_client_id_4268357426232511,True
phcpf_qty_c_1d,False
bin_ib_cooperativo_do_brasil,False
phtc_amt_c_7d,False
vop_ratio_ref_qty_30d,False
phd_rej_qty_new_60d,False
ph_qty_rcfa_1d,False
phd_op_pmwdmth_id_90d,False
fl_wit_doc_blc_30d,False
phd_amt_new_user_same_collector_15d,False
phtc_amt_500_cbk_1d,True
ctx_receiver_id_is_electro,True
ph_fcc_device_ml_null_90d,False
vop_digcry_app_amount_7d,False
fl_p_street_number_2d,True
ph_amt_rec_app_90d,False
bin_ib_hsbc_financiero,True
phd_dist_users_new_90d,False
bin_var_r_new_user_1d,False
phcpf_amt_300_rhr_90d,False
ph_rate_amt_new_dml_90d,False
bin_ib_promo_operacion,True
phphone_count_senders_30d,False
fl_zc_c_p_90d,True
chn_min_distance_avg_ratio,False
ph_qty_ip_o_1d,True
